"","brnn_predictions","merged_data.Rating","merged_data.Year","minutes","pct3PRate","pctFTRate","pctORB","pctDRB","pctAST","pctSTL","pctBLK","pctTOV","pctUSG","ratioOWS","ratioWSPer48","ratioDBPM","X.","Rating"
"290",78.0267873023019,78,2020,-0.343468152323083,0.407049458229399,0.25139089569031,2.87711420477704,-0.559027187186954,0.72129051426451,-0.443086048893117,2.01257975320035,-0.134816787278755,0.698686181867471,0.192029048082811,0.725452737198859,-0.459442086913757,-0.224188251133798,0.481887855041913
"293",73.9975804574599,74,2020,-1.30932423530039,-1.35505665675925,1.48712524642096,-0.294668880147862,-0.230371557675404,0.79062386602327,-0.349386920813032,-0.560955491893062,1.15439562954243,0.00508192168624881,-0.571363722810607,0.479898738888379,0.144241300831128,-1.58791743355503,-0.185797629811158
"295",72.0046586218509,72,2020,-0.669795816263131,0.569866351438951,0.127454547666677,-0.444731735778718,-1.00144822691404,-0.219662116747221,-0.428094188400303,0.887127022109939,-0.164453854332115,0.843859166556563,-0.450410475139777,-0.544151567731266,-1.25751278058716,0.176150887934848,-0.573737938258313
"298",75.9483208258595,76,2020,-0.473012552361299,0.486089957608833,1.43314437511474,-0.240100569009369,0.856720139939724,-0.160233529525427,1.01112441890981,-0.560955491893062,-0.194090921385476,0.198645901271706,-0.450410475139777,-0.0490428487136453,0.0627651147812447,-0.421507004355692,0.164586141946783
"301",72.9803803083101,73,2020,-0.433317788333765,0.184312043882085,-0.65286724757895,-0.390163424640225,-0.900323417833564,0.473671400840371,-0.375622676675456,-0.51218587354581,0.650565489635299,-1.12404129256225,-0.70360157760461,-0.611294032983149,0.665494806777559,-0.13502816927819,-0.374765822209965
"304",79.0284148316657,79,2020,-0.147014991487264,0.546586266983131,0.475609445163436,2.19501031554588,-0.672792597402491,1.49386214814783,-0.401858432537879,0.887127022109939,0.013368547988048,0.311558222696556,0.116121789407795,0.572412159180192,0.269819868718176,0.660818162494064,0.629356557883113
"307",74.0679882602415,74,2020,-0.507785160885949,1.27133397960848,-0.619505264695714,4.92342587247053,-0.69807379967261,-0.87337657618695,0.636327906589465,-0.560955491893062,-0.727558128345965,-0.446567364013151,-0.338950442039972,-0.0066508048201358,-0.768478290843645,0.997142166099756,-0.185797629811158
"310",68.9238497265596,69,2020,-1.93817288307878,-1.54927611552663,-1.98724135400543,-0.533405241378769,-0.36941817016106,0.335004697322852,-0.488061630371558,-0.613476619343948,-1.91304081048039,-0.591740348702244,-0.70360157760461,0.0898411645844335,-1.47761016392687,-0.653097285427108,-1.23774187683341
"313",77.8630894896134,78,2020,-0.337883404206224,0.258485585287978,-0.780198436064503,-0.424268619101783,-0.685433198537551,-0.62575746276281,-0.409354362784286,-0.575961528307601,-0.549735726025802,-0.462697695645273,-0.70360157760461,-0.327341083196015,0.398852179386302,0.104085115231631,0.481887855041913
"314",70.9626655852155,71,2020,-1.30290481595713,1.5535139338969,-1.98724135400543,-0.212816413440123,-0.394699372431179,-0.754519401743363,2.13551395587083,-0.613476619343948,-0.683102527765924,-0.575610017070123,-0.70360157760461,-0.620813854757073,-0.934553497011451,-1.32134190796824,-0.783391710583977
"315",76.0038925597151,76,2020,-0.490237398037853,0.509352299386955,0.25139089569031,-0.192353296763188,-0.925604620103683,0.325099932785887,-0.431842153523507,0.511976111746467,-0.623828393659204,-0.76917399665558,0.192029048082811,1.38477058565974,-0.0555155885464638,-1.11244689159946,0.164586141946783
"318",71.9814639114052,72,2020,-1.20299199165701,1.56293498906558,0.620389398609467,-0.533405241378769,-0.521105383781775,-0.655471756373707,-0.488061630371558,-0.613476619343948,0.398650419681735,-0.833695323184066,-0.571363722810607,0.00399452690658267,-0.206852183341018,1.04061513758996,-0.573737938258313
"323",96.3546358541409,96,2020,-0.249077073047425,-0.557843364675385,2.04176041636502,-0.00136420777846236,2.07021784890545,1.95938608138521,-0.409354362784286,-0.467167764302194,0.546835754948538,2.71497763588265,0.634077328569836,2.64002653518409,2.6802509115851,1.1654819270481,2.34190185039225
"326",74.9413268044224,75,2020,-0.181550447833642,-0.14855068139967,-0.7544471791294,-0.0763956355938902,-0.584308389457073,-0.53661458193012,-0.43559011864671,0.887127022109939,-0.727558128345965,-0.704652670127094,0.0359676164827333,-0.266669820984968,-0.564114031299547,0.607250883692695,-0.00620687947820712
"329",75.9283114178706,76,2020,-1.02744759535117,-0.166998079475272,0.189891636851007,0.0600251422523422,1.46346899442259,0.216147522879265,-0.386866572045066,-0.362125509400422,-0.41636892428568,0.198645901271706,-0.450410475139777,0.737364714423007,2.16547005905916,-0.787088947658043,0.164586141946783
"330",71.9851199129875,72,2020,-1.19222009913129,0.90116610571209,0.783704849870039,-0.444731735778718,-0.495824181511656,-0.0909001777666681,-0.44683401401632,-0.613476619343948,0.280102151468293,0.730946845131714,-0.848989912480604,-1.47859029424365,-1.38381874879021,-1.11244689159946,-0.573737938258313
"331",71.9915374353237,72,2020,-0.633416033052626,-0.891667414723806,-0.0656995309893349,-0.096858752270825,-0.318855765620821,-0.78423369535426,-0.368126746429049,-0.564707000996696,0.0430056150414085,0.0857335798468561,-0.70360157760461,-0.215600917634325,0.665494806777559,-0.653097285427108,-0.573737938258313
"333",78.9294415652817,79,2020,-0.223865407874394,0.119470277518143,0.681691682979675,-0.260563685686304,-0.344136967890941,-0.427662172023498,-0.4243462232771,1.63742884283688,-0.683102527765924,-0.20461238953133,0.192029048082811,0.265208653154725,-0.316728010834958,1.39396250545696,0.629356557883113
"335",73.8127909286955,74,2020,-1.62225391819939,-1.59434292101615,-0.703374534955313,0.0259199477907841,-0.306215164485762,-0.754519401743363,-0.420598258153896,-0.354622491193152,-0.253365055492197,1.58585442163415,-0.70360157760461,-1.19363727217926,-0.0555155885464638,0.494924341590943,-0.185797629811158
"338",81.0786249727163,81,2020,-0.31041694019311,-1.59434292101615,0.906034157140314,0.394256047975612,1.75420282052896,-0.863471811649984,1.76071744355049,-0.418398145954942,0.294920684994973,0.263167227800192,0.264120969475628,1.05415404595207,0.530861619753514,0.551997441423238,0.904078836866191
"345",72.0222278182138,72,2020,-0.900901803462517,-0.686092509699113,0.520242941086273,-0.205995374547811,-0.129246748594927,-0.457376465634395,-0.409354362784286,1.63742884283688,0.309739218521653,-1.31760527214771,-0.571363722810607,-0.505387219576904,0.103258677118861,0.311168041544751,-0.573737938258313
"348",68.0002338796365,68,2020,-1.35633347418847,-1.59434292101615,-1.87833303658186,0.0736672200369655,0.717673527454068,-1.38842433210916,-0.488061630371558,-0.444658709680386,2.29542271109681,-1.43051759357256,-0.450410475139777,0.918456964632154,-0.768478290843645,1.87576953221543,-1.48409773657962
"353",77.987876101727,78,2020,-0.688576986526987,0.323446942453922,-1.03677992467425,2.87711420477704,-1.0772918337244,1.97919561045914,-0.450581979139524,2.38773066356383,0.176372416781531,0.730946845131714,-0.235588694264219,-0.276827935540498,-1.63229095472208,-0.938089950123625,0.481887855041913
"356",72.9695278310699,73,2020,-0.571972974419642,-0.383390187407308,-1.09166001676774,-0.321953035717109,-0.660151996267431,0.651957162505752,2.88510698051151,-0.553452473685792,-0.164453854332115,-0.753043665023459,-0.70360157760461,-0.942823038135962,-0.459442086913757,0.104085115231631,-0.374765822209965
"359",78.140238197358,78,2020,-0.691293984021435,-1.53574858918383,1.20313684461071,0.551139942498779,1.81740582620426,-0.457376465634395,1.76071744355049,-0.324610418364075,-0.105179720225394,0.182515569639584,0.192029048082811,2.55084221427084,1.81280512723186,1.39396250545696,0.481887855041913
"362",76.1172325475866,76,2020,-1.77420327909543,1.48288672842126,0.724028300593812,-0.0900377133785134,-1.96213391317857,1.48395738361086,-0.488061630371558,-0.613476619343948,1.42112923302267,0.747077176763835,-0.571363722810607,1.72950203697333,-2.29263740931181,-0.787088947658043,0.164586141946783
"365",77.9356598514458,78,2020,-0.371872418494825,-0.282184545555765,-0.102464327381606,-0.00818524667077399,0.262611886591922,-0.447471701097429,-0.405606397661083,-0.538446437271253,-0.283002122545557,1.00516248287778,-0.0489430111014471,0.122348231321255,-0.494539424507303,-0.787088947658043,0.481887855041913
"367",70.9942954362389,71,2020,-1.46397017757475,1.48288672842126,0.724028300593812,-0.362879269070978,-0.71071440080767,-0.724805108132466,-0.488061630371558,-0.613476619343948,-0.905380530666128,-0.720783001759216,-0.571363722810607,0.0253420903687,-1.66299605374071,-0.224188251133798,-0.783391710583977
"369",74.9558537598141,75,2020,-0.257618769105721,1.864910090726,-0.169452643447695,-0.362879269070978,0.452220903617816,-0.0809954132297025,-0.431842153523507,-0.568458510100331,0.383831886155054,-0.688522338494973,-0.450410475139777,-0.524805603936923,-0.0166150413878237,2.89514430919692,-0.00620687947820712
"371",76.9623727747824,77,2020,-0.876597122310835,-1.59434292101615,1.69940957343962,0.162340725637017,0.452220903617816,-0.348424055727774,-0.44683401401632,-0.410895127747673,0.813569358428782,0.311558222696556,-0.235588694264219,0.619143515926626,0.620343742786785,-0.421507004355692,0.327118419748069
"374",70.9877384550601,71,2020,-0.853031668246957,-0.484445033626438,-0.392672639348809,-0.226458491224746,-0.571667788322014,-1.0615671023893,-0.431842153523507,-0.493428328027637,-0.134816787278755,-0.946607644608916,-0.571363722810607,0.00399452690658267,0.98840839748408,0.104085115231631,-0.783391710583977
"377",73.9277093529418,74,2020,-0.356622284352299,0.277040330137136,-1.21277468714469,-0.308310957932485,-0.925604620103683,-0.952614692482675,-0.431842153523507,-0.534694928167619,-0.179272387858796,-0.31752471095618,-0.70360157760461,-0.611294032983149,-0.169588106570158,-0.224188251133798,-0.185797629811158
"378",75.9459575665999,76,2020,-0.623294392814087,-0.023905647921963,0.14837241343167,-0.274205763470927,-0.546386586051895,0.889671511392926,-0.41310232790749,-0.613476619343948,-0.208909454912156,0.0857335798468561,-0.338950442039972,-0.112064874568216,-0.529426878939754,0.0285099185968591,0.164586141946783
"383",84.2085626473983,84,2020,-0.306810660757952,-0.143938080109483,-0.0292516410981763,-0.335595113501732,-0.407339973566239,1.00852868583651,-0.4243462232771,-0.572210019203966,-0.179272387858796,1.15033546756687,-0.13921762998074,0.399982329536089,0.0227985276103175,0.860417941618622,1.27121024023552
"387",96.3641802700515,96,2020,-0.115049614184184,0.994729018595866,1.93307915802643,-0.356058230178667,-0.293574563350702,2.3357671337899,-0.416850293030693,-0.564707000996696,0.220828017361572,3.52149421748872,1.05567897376476,2.31692415081513,-0.352780716197227,0.0285099185968591,2.34190185039225
"390",74.9047445974938,75,2020,-1.35633347418847,0.565209790999668,0.0852983323318097,-0.246921607901681,-0.0660437429196288,-0.37813834933867,-0.394362502291473,-0.482173800716733,0.13191681620149,-0.398176369116787,-0.70360157760461,0.144115291825441,1.17772147290849,0.245075100299846,-0.00620687947820712
"392",77.9423410108162,78,2020,-0.473012552361299,1.51583933493302,-0.329941777150701,-0.0900377133785134,1.24857877512657,-1.17051951229592,-0.43559011864671,-0.568458510100331,-0.0162685190653126,-0.527219022173759,-0.450410475139777,0.144115291825441,-0.169588106570158,-0.938089950123625,0.481887855041913
"394",71.9528491810602,72,2020,-1.30290481595713,1.03218303023359,-1.98724135400543,-0.533405241378769,-0.495824181511656,-0.457376465634395,2.13551395587083,-0.560955491893062,-0.0607241196453534,-2.18864318028227,-0.571363722810607,0.630875975194523,0.185680533534992,-0.224188251133798,-0.573737938258313
"399",69.9487972391039,70,2020,-1.91308504051242,-1.59434292101615,-1.98724135400543,-0.533405241378769,1.0210479546955,-0.0413763550818401,-0.488061630371558,-0.613476619343948,12.9054927161999,-2.25316450681075,-0.70360157760461,-1.36683022401233,1.08266408375073,-0.421507004355692,-1.00446110685735
"405",76.9838786969096,77,2020,-0.65662733127278,-1.59434292101615,-0.109855673542725,0.442003320221793,1.18537576945127,-0.645566991836741,-0.416850293030693,-0.335864945674979,0.191190950308211,-0.31752471095618,-0.13921762998074,1.59522429290765,2.42134087786468,-0.532130609394434,0.327118419748069
"410",74.919783721277,75,2020,-0.618276902590894,1.11182705883603,0.520242941086273,-0.41062654131716,-0.533745984916835,-0.96251945701964,-0.43559011864671,-0.534694928167619,0.428287486735095,0.0212122533183698,-1.18037742793572,-0.75221513476878,0.620343742786785,0.607250883692695,-0.00620687947820712
"413",78.9670731095393,79,2020,-0.546216443855557,-0.378793184247337,1.39334659784868,-0.458373813563341,-1.06465123258934,2.67252912804673,-0.428094188400303,2.7628815739273,0.70983962374202,0.408340212489285,0.0359676164827333,0.50290876046174,-1.12964834864247,-1.97748471470821,0.629356557883113
"417",75.9176068570774,76,2020,-0.579126655445488,0.355948282987165,0.0782304040982101,-0.376521346855602,-0.432621175836358,-0.477185994708326,2.13551395587083,-0.508434364442176,-0.371913323705639,0.00508192168624881,-0.571363722810607,-0.225851863916977,0.0227985276103175,-0.319326317381433,0.164586141946783
"420",78.9494055487909,79,2020,-0.856354942491167,-0.185440656162026,0.482016733208628,-0.315131996824797,0.249971285456862,-0.417757407486533,-0.409354362784286,-0.530943419063984,-0.846106396559407,0.424470544121406,-0.338950442039972,0.773220882257688,0.710906586990805,0.812527485456678,0.629356557883113
"423",70.9747892619286,71,2020,-1.10718782883847,0.425640040403878,-1.98724135400543,-0.533405241378769,-0.824479811023206,-0.556424111004051,-0.43559011864671,-0.478422291613098,1.18403269659579,-0.20461238953133,-0.848989912480604,-0.951707445174648,0.355490174262602,-1.58791743355503,-0.783391710583977
"426",71.9969985030908,72,2020,-0.807915604384401,1.36999676498943,-1.03677992467425,-0.451552774671029,-0.546386586051895,0.136909406583541,-0.383118606921862,-0.523440400856715,1.67304430297624,-0.833695323184066,-0.848989912480604,-0.426986839601,1.13009505601179,-0.938089950123625,-0.573737938258313
"429",88.527928973198,88,2020,-0.475148486411631,-0.608257203482107,2.01286727529945,-0.0832166744862018,-0.432621175836358,1.7612907906459,-0.345638955689828,-0.542197946374888,0.117098282674809,0.698686181867471,0.264120969475628,1.93491848882877,1.51621497526957,0.607250883692695,1.68997108090088
"437",77.85670616826,78,2020,-0.369953226957057,1.48288672842126,-0.337734168324498,5.60552976170169,-0.116606147459867,0.463766636303405,-0.44683401401632,1.26227793247341,0.398650419681735,-0.785304328287701,-0.70360157760461,-0.225851863916977,0.941594359750981,-1.32134190796824,0.481887855041913
"441",92.4574583738904,92,2020,-0.586337717138311,-0.479854937051167,1.39834645793554,0.17598280342164,2.2092644613911,0.255766581027128,-0.428094188400303,-0.452161727887655,-0.0162685190653126,2.19880702365476,0.0359676164827333,1.44996001804383,0.84862300798467,0.551997441423238,2.04265776727145
"444",84.1056802427565,84,2020,-0.869791096838479,-0.176219971332111,0.384801340133928,-0.0627535578092669,0.957844949020201,-0.586138404614948,-0.431842153523507,-0.403392109540404,-0.534917192499122,0.117994243111099,-0.235588694264219,0.689836812141321,0.398852179386302,0.494924341590943,1.27121024023552
"446",74.6246212669806,75,2020,-1.93817288307878,0.700359636461365,-1.6671784551899,1.24006487062225,-0.255652759945523,-1.38842433210916,-0.0383058155871488,0.163085765108439,0.70983962374202,1.82780939611597,-0.70360157760461,-1.14288149936597,6.43013949805549,1.04061513758996,-0.00620687947820712
"451",69.9898067214031,70,2020,-2.06471370249343,-0.0747131418264124,-1.98724135400543,1.27417006508381,1.23593817399151,6.91176834986801,-0.488061630371558,-0.613476619343948,4.01437260019172,5.24743970212571,-0.70360157760461,-1.99701344465894,2.36991669379737,0.176150887934848,-1.00446110685735
"456",72.7764236060125,73,2020,-2.0277779750794,-1.59434292101615,-1.77166791114534,-0.533405241378769,-1.96213391317857,-1.38842433210916,-0.135752908790437,-0.613476619343948,3.22899032327767,0.859989498188685,-0.70360157760461,-2.4004596227563,1.71332657326742,1.49933940198473,-0.374765822209965
"460",77.9036003194076,78,2020,-0.419098999667742,0.207483440375209,0.0640583686533179,-0.267384724578616,0.401658499077577,-0.556424111004051,-0.41310232790749,-0.309604381949536,0.191190950308211,-0.382046037484666,-0.235588694264219,0.761248770557234,2.6802509115851,-1.58791743355503,0.481887855041913
"463",73.9558203185022,74,2020,-1.40753631604219,-0.795816383585667,1.17130423375972,0.169161764529328,2.49999828749748,0.0873855838987125,-0.488061630371558,-0.553452473685792,3.62909072849803,1.13420513593475,-0.848989912480604,-1.44695235648503,-0.0555155885464638,-0.532130609394434,-0.185797629811158
"465",78.9749078498895,79,2020,-0.490237398037853,0.369881623975637,0.76590017064005,-0.36970030796329,-1.0140888280491,0.364718990933749,-0.428094188400303,-0.560955491893062,-0.638646927185884,1.16646579919899,0.0359676164827333,0.445531172122433,-0.801975395808807,-0.421507004355692,0.629356557883113
"469",66.982780461559,67,2020,-1.67159821890577,-1.59434292101615,-1.98724135400543,-0.233279530117057,-1.36802565983077,-0.358328820264739,-0.488061630371558,-0.613476619343948,8.66739212756932,-1.04338963440164,-0.848989912480604,-2.65568155494083,-0.667058196488228,-0.787088947658043,-1.74446727225435
"471",76.9327248637112,77,2020,-0.548528016074692,1.22908338692032,0.0993981610176247,-0.212816413440123,0.65447052177877,-0.695090814521569,-0.401858432537879,-0.568458510100331,-0.134816787278755,-0.285264047691937,-0.13921762998074,0.243018118601153,-0.0555155885464638,-1.11244689159946,0.327118419748069
"475",67.896948400334,68,2020,-1.99496520358543,-1.59434292101615,-1.98724135400543,0.605708253637272,-1.96213391317857,2.30605284017901,-0.180728490268878,-0.613476619343948,-1.91304081048039,1.63424541653051,-0.70360157760461,2.46245896699976,1.91286986449891,-0.938089950123625,-1.48409773657962
"476",75.936792029636,76,2020,-0.441538309195962,-0.000799517334164435,1.97112477191666,-0.0559325189169553,0.136205875241325,-0.358328820264739,-0.398110467414676,-0.568458510100331,0.398650419681735,-0.478828027277394,-0.338950442039972,-0.0278846504806508,0.575462672330941,0.494924341590943,0.164586141946783
"479",79.9153561561608,80,2020,-0.242294042283587,0.188945751478572,0.14837241343167,-0.36970030796329,-0.723355001942729,0.235957051953196,-0.416850293030693,-0.553452473685792,0.487561620841816,0.343818885960799,-0.571363722810607,-0.266669820984968,0.0227985276103175,-1.97748471470821,0.769953824714859
"482",84.0709817959436,84,2020,-0.255904778567167,-0.143938080109483,-0.268099286197,-0.308310957932485,-0.445261776971418,1.59290979351748,-0.390614537168269,-0.553452473685792,0.606109889055259,0.940641156349292,-0.571363722810607,-0.534487630163483,0.0627651147812447,-0.13502816927819,1.27121024023552
"486",80.9450306218609,81,2020,-0.191166251606731,-0.452307722398828,0.718008843001675,0.0122778700061609,0.831438937669605,0.63214763343182,-0.443086048893117,1.63742884283688,0.798750824902102,1.05355347777414,-0.848989912480604,-0.761467584259918,-0.0939518433829008,0.997142166099756,0.904078836866191
"491",71.9826898342692,72,2020,-0.366126008541393,1.39820607262012,-0.440315166576753,-0.396984463532536,-0.141887349729986,-0.645566991836741,-0.439338083769914,-0.530943419063984,-0.727558128345965,-0.88208631808043,-0.450410475139777,-0.0172771918012465,0.894997171405729,-0.421507004355692,-0.573737938258313
"492",73.9434796566445,74,2020,-0.929659363971852,0.65839238169225,-0.252775299134228,-0.240100569009369,-0.179809153135166,-0.972424221556606,0.636327906589465,-0.613476619343948,-0.949836131246169,-0.123960731370723,-0.338950442039972,0.155027576184252,-1.38381874879021,1.53332504569848,-0.185797629811158
"494",70.9751393087647,71,2020,-1.99496520358543,0.700359636461365,-1.98724135400543,-0.533405241378769,2.44943588295724,-1.38842433210916,-0.488061630371558,-0.613476619343948,3.02153085390414,0.521252533914135,-0.848989912480604,-4.043191440137,-1.75467545492487,0.0285099185968591,-0.783391710583977
"497",77.898468949008,78,2020,-0.804788593919347,-0.836913535048112,0.0923542412586468,-0.124142907840072,0.351096094537339,0.562814281673061,-0.439338083769914,-0.549700964582157,0.576472822001898,0.601904192074742,-1.18037742793572,-0.789118841741933,0.756570470766628,0.494924341590943,0.481887855041913
"502",90.7255582015444,90,2020,-0.31041694019311,0.709688632068924,0.819064572908599,0.0395620255754074,1.8047652250692,0.642052397968786,-0.41310232790749,-0.470919273405828,-0.0310870525919929,1.65037574816263,0.634077328569836,2.10274015157941,1.08266408375073,1.08313062163758,1.87370859847316
"505",96.6277405916405,97,2020,-0.514451857068787,-0.438529859983712,0.807314782876509,-0.233279530117057,1.0210479546955,1.90986225870038,-0.375622676675456,-0.508434364442176,0.206009483834892,2.86015062057174,-0.13921762998074,0.967516370941353,1.86276549141952,-1.32134190796824,2.40956476517799
"506",70.0081543276017,70,2020,-1.54673960304561,1.16809048175267,2.04996680264268,-0.32877407460942,-0.0281219395144499,-1.38842433210916,-0.439338083769914,-0.437155691473116,0.117098282674809,-1.62408157315802,-0.70360157760461,0.00399452690658267,-0.0939518433829008,1.04061513758996,-1.00446110685735
"509",76.9383369858521,77,2020,-0.574351227180869,1.32300090611082,-0.345540476214271,-0.253742646793992,0.477502105887935,-0.338519291190808,-0.390614537168269,-0.527191909960349,0.428287486735095,-0.414306700748908,-0.571363722810607,0.209877196335698,1.27354224177781,-0.319326317381433,0.327118419748069
"511",79.9357190442811,80,2020,-0.30321717931109,-0.102411180308197,0.940261751420084,-0.212816413440123,0.0603622684309676,-0.586138404614948,-0.41310232790749,-0.538446437271253,-0.386731857232319,0.650295186971106,-0.13921762998074,0.388644041559875,0.355490174262602,-1.11244689159946,0.769953824714859
"514",76.0269301727454,76,2020,-0.356622284352299,0.263123847091576,-0.937791059176448,1.51290642631472,-0.900323417833564,0.315195168248921,-0.398110467414676,2.38773066356383,-0.0607241196453534,0.989032151245656,-0.450410475139777,0.165959051858192,-0.206852183341018,0.763355998124743,0.164586141946783
"518",72.987638966728,73,2020,-0.403101166197872,1.35589542344788,-0.0730270080790384,-0.0150062855630856,0.376377296807458,-0.368233584801705,-0.409354362784286,-0.530943419063984,-0.297820656072238,-1.28534460888347,-0.13921762998074,0.0898411645844335,0.756570470766628,1.1654819270481,-0.374765822209965
"521",74.9296445060288,75,2020,-0.37572205413134,0.663054339096992,-0.0730270080790384,-0.437910696886406,0.199408880916624,-0.348424055727774,-0.4243462232771,-0.500931346234906,0.339376285575014,-0.107830399738601,-1.18037742793572,-0.862080432615404,0.530861619753514,0.712817894302602,-0.00620687947820712
"524",73.9485567208842,74,2020,-0.512224294877822,0.00844499413267256,-1.02769463168549,-0.349237191286355,-0.900323417833564,-0.566328875541017,-0.431842153523507,0.511976111746467,-0.41636892428568,-0.462697695645273,-0.571363722810607,-0.184736318602758,-0.131964518343562,-1.58791743355503,-0.185797629811158
"527",75.9401316953939,76,2020,-0.677794572361194,1.10714008293155,-0.169452643447695,-0.32877407460942,-0.179809153135166,0.45386187176644,-0.439338083769914,-0.568458510100331,0.635746956108619,-0.0917000681064799,-0.450410475139777,-0.446696224632069,-0.667058196488228,-1.11244689159946,0.164586141946783
"530",84.0857726446445,84,2020,-0.314036128343624,0.700359636461365,1.67647710673748,-0.301489919040174,2.62640429884807,0.0279569966769192,-0.43559011864671,-0.564707000996696,0.532017221421857,0.682555850235349,0.0359676164827333,0.689836812141321,0.530861619753514,-1.97748471470821,1.27121024023552
"533",77.0484279280412,77,2020,-1.88971032839263,-0.456899713588713,-1.98724135400543,3.06810329376177,3.42276217035683,-0.00175729693397765,-0.488061630371558,-0.613476619343948,1.05066589485567,0.327688554328678,-0.70360157760461,0.198868791087849,-1.03262786359585,-0.787088947658043,0.327118419748069
"536",72.811146311734,73,2020,-1.44723574492566,-0.686092509699113,-1.81406916078575,-0.0763956355938902,-0.154527950865046,-1.10118616053716,-0.44683401401632,-0.613476619343948,-1.91304081048039,-1.70473323131862,-0.848989912480604,-1.02216496888337,0.103258677118861,0.712817894302602,-0.374765822209965
"539",86.2627395739823,86,2020,-0.479434937662841,0.416344195073629,0.203638449637633,-0.376521346855602,-0.0786843440546885,-0.00175729693397765,-0.443086048893117,0.511976111746467,0.013368547988048,0.779337840028078,-0.13921762998074,0.60743092109487,-0.280401067491587,0.607250883692695,1.48977344590346
"540",68.9128068903042,69,2020,-1.99496520358543,-1.59434292101615,-1.98724135400543,-0.533405241378769,-1.96213391317857,-1.38842433210916,-0.488061630371558,-0.613476619343948,-1.91304081048039,-2.01120953232893,-0.70360157760461,-0.761467584259918,-1.25751278058716,0.0285099185968591,-1.23774187683341
"545",68.9240915828067,69,2020,-2.10730353630424,-1.59434292101615,-1.98724135400543,-0.533405241378769,2.56320129317277,-1.38842433210916,-0.488061630371558,-0.613476619343948,-1.91304081048039,-3.02742042515258,-0.70360157760461,-0.0806385949406268,-0.169588106570158,1.2829389893363,-1.23774187683341
"548",73.9424084068557,74,2020,-0.525670873795321,-0.378793184247337,-0.611203077088069,-0.342416152394043,-0.268293361080583,0.859957217782029,-0.300663374211387,-0.553452473685792,-0.386731857232319,-0.575610017070123,-0.450410475139777,0.388644041559875,1.66381370584109,1.08313062163758,-0.185797629811158
"551",73.9781679194676,74,2020,-0.510002073097347,-0.699818371340421,0.777779252417365,-0.212816413440123,0.401658499077577,0.335004697322852,-0.428094188400303,-0.493428328027637,-0.119998253752075,-0.76917399665558,-0.235588694264219,0.0575059322085759,0.575462672330941,-1.58791743355503,-0.185797629811158
"554",75.0143763456396,75,2020,-0.833381416277465,2.01625599353906,-0.678050800538437,-0.335595113501732,-1.0772918337244,6.53538729746331,1.38592093123015,-0.538446437271253,-0.238546521965517,-0.31752471095618,-0.571363722810607,-0.174410810672971,-0.768478290843645,0.812527485456678,-0.00620687947820712
"556",83.9828941114515,84,2020,-0.685868612070215,0.873117455785682,-0.504646630090317,-0.32877407460942,0.0477216672959079,-0.982328986093572,0.261531394269124,2.38773066356383,-0.0162685190653126,1.08581414103839,-0.70360157760461,-0.246297975142965,-1.16176916419785,-1.97748471470821,1.27121024023552
"559",86.1382471138403,86,2020,-0.521166898817771,1.17747124683874,0.951601040883883,4.24132198323937,-0.647511395132371,1.36510020916727,-0.431842153523507,2.7628815739273,0.606109889055259,0.747077176763835,0.116121789407795,1.21771592607668,-0.131964518343562,-0.532130609394434,1.48977344590346
"563",86.1004386915251,86,2020,-0.207389030727161,-1.09655607688023,0.155321492951353,-0.0763956355938902,-0.0660437429196288,-0.308804997579911,2.51031046819117,-0.437155691473116,-0.41636892428568,0.618034523706863,0.192029048082811,0.343486087831904,0.0227985276103175,-0.0510158439768526,1.48977344590346
"568",74.9445215002053,75,2020,-0.510002073097347,1.88854232994564,-0.728839605419411,-0.533405241378769,-1.30482265415547,-0.615852698225845,1.76071744355049,0.511976111746467,-0.0162685190653126,-0.930477312976794,-0.571363722810607,-0.377393365013152,-0.494539424507303,0.494924341590943,-0.00620687947820712
"571",72.0160436994021,72,2020,-0.429233795591104,1.0275003820678,0.830777803829203,-0.41062654131716,-0.950885822373803,-0.338519291190808,-0.450581979139524,-0.557203982789427,-0.964654664772849,-0.0755697364743584,0.264120969475628,0.689836812141321,-1.03262786359585,-0.319326317381433,-0.573737938258313
"573",76.9639297188365,77,2020,-0.571972974419642,0.175045487559207,0.391356878986694,-0.00136420777846236,0.945204347885142,-0.695090814521569,-0.401858432537879,-0.568458510100331,-0.208909454912156,-0.575610017070123,-0.13921762998074,0.689836812141321,0.486551453223157,0.607250883692695,0.327118419748069
"575",81.9733125859139,82,2020,-0.252485297019498,0.714353529667482,1.2294485490654,-0.315131996824797,0.99576675242538,-0.546519346467085,-0.431842153523507,-0.557203982789427,0.13191681620149,0.440600875753528,-0.848989912480604,-0.446696224632069,0.103258677118861,0.712817894302602,1.03210310608367
"578",97.1494786546071,97,2020,-0.151659475299106,-0.277580744631134,0.564374108129269,-0.315131996824797,0.705032926319009,3.73233893350205,-0.420598258153896,-0.557203982789427,0.013368547988048,1.9245913859087,0.738942862081814,2.2163592186951,1.27354224177781,0.660818162494064,2.40956476517799
