"","merged_data.Rating","merged_data.Year","minutes","pct3PRate","pctFTRate","pctORB","pctDRB","pctAST","pctSTL","pctBLK","pctTOV","pctUSG","ratioOWS","ratioWSPer48","ratioDBPM","X.","Rating"
"114",75,2019,-0.140853269466334,0.775021374272582,-0.669640763824612,5.60552976170169,-0.0407625406495095,-0.0611858841557713,-0.416850293030693,-0.575961528307601,0.191190950308211,0.247036896168071,-1.77864570364495,-0.96942447898387,-0.206852183341018,0.763355998124743,-0.00620687947820712
"116",70,2019,-0.411067071976131,1.52054781652745,-0.814759016300199,-0.451552774671029,0.110924672971206,-0.53661458193012,2.88510698051151,-0.564707000996696,-0.505280125445761,-0.20461238953133,-0.571363722810607,-0.789118841741933,-1.00005803519162,-0.319326317381433,-1.00446110685735
"117",67,2018,-1.50829425213835,1.03218303023359,-0.619505264695714,-0.533405241378769,-1.26690085075029,-1.07147186692626,-0.439338083769914,-0.613476619343948,-0.97947319829953,-0.107830399738601,-1.00792338559291,-2.66155253845864,-1.28922951305469,-0.938089950123625,-1.74446727225435
"118",71,2019,0.186179635261096,0.840405905246035,0.430465136354633,-0.437910696886406,-1.10257303599452,0.344909461859818,-0.428094188400303,0.511976111746467,0.309739218521653,-0.382046037484666,-0.235588694264219,-0.553797433123897,-1.03262786359585,-0.319326317381433,-0.783391710583977
"119",72,2018,-0.0174806878360606,-1.59434292101615,0.968544977809476,0.0873092978215887,1.77948402279908,-0.922900398871778,2.88510698051151,-0.504682855338541,-0.134816787278755,-0.220742721163451,0.332766324965261,0.689836812141321,-0.0939518433829008,0.0285099185968591,-0.573737938258313
"120",76,2019,0.351456715241056,-1.52672832781138,0.169184514062216,0.0668461811446539,1.7415622193939,-0.883281340723916,-0.431842153523507,-0.500931346234906,0.161553883254851,-0.446567364013151,0.520995689687037,0.491393907694492,0.227548259842396,0.0285099185968591,0.164586141946783
"123",69,2018,-1.68483197797678,-1.59434292101615,-1.98724135400543,-0.178711218978564,-0.0407625406495095,-0.754519401743363,-0.488061630371558,-0.613476619343948,3.64390926202471,-0.43043703238103,-0.848989912480604,-2.07968556829514,-0.424124388388856,0.551997441423238,-1.23774187683341
"124",66,2018,-2.22309122460924,-1.54927611552663,-1.98724135400543,-0.533405241378769,10.6784672218811,-1.38842433210916,-0.488061630371558,-0.613476619343948,-1.91304081048039,4.05379516134873,-0.70360157760461,-5.21271144004404,-5.82108037975047,0.763355998124743,-2.01987166048159
"125",70,2019,-0.863044111192726,0.639747236444845,-0.19201739776066,0.210087997883198,1.29914117966681,-1.20023380590681,-0.420598258153896,-0.155792508700512,-0.757195195399326,0.779337840028078,-0.450410475139777,1.14179399076239,1.27354224177781,0.763355998124743,-1.00446110685735
"127",67,2019,-1.55683185072614,1.28542198665022,-1.98724135400543,-0.308310957932485,-0.660151996267431,0.2062427583423,-0.431842153523507,-0.515937382649445,-0.268183589018877,-1.12404129256225,-0.70360157760461,-0.724351464277925,-0.0555155885464638,1.12473778903553,-1.74446727225435
"129",70,2018,-1.16094166849871,-0.731833892706524,0.724028300593812,0.0668461811446539,0.894641943344903,-0.685186049984604,-0.488061630371558,-0.429652673265847,-1.32029946941318,0.940641156349292,-0.571363722810607,-0.153703733697928,-0.667058196488228,-1.58791743355503,-1.00446110685735
"130",90,2018,1.08304434387888,0.583837660701276,0.371657888804896,-0.376521346855602,0.148846476376385,2.66262436350977,-0.390614537168269,1.63742884283688,-0.0607241196453534,0.92451082471717,2.3298150358569,2.08863579774887,0.398852179386302,-1.11244689159946,1.87370859847316
